x,y
-30.5967,-8.14002
-30.6261,-8.14624
-30.6554,-8.15243
-30.6847,-8.15856
-30.7141,-8.16467
-30.7435,-8.17073
-30.7728,-8.17676
-30.8022,-8.18273
-30.8316,-8.18868
-30.861,-8.19457
-30.8904,-8.20044
-30.9198,-8.20626
-30.9492,-8.21205
-30.9786,-8.21778
-31.008,-8.22348
-31.0375,-8.22914
-31.0669,-8.23476
-31.0964,-8.24033
-31.1258,-8.24587
-31.1553,-8.25135
-31.1847,-8.25681
-31.2142,-8.26221
-31.2437,-8.26757
-31.2732,-8.27288
-31.3027,-8.27816
-31.3321,-8.28337
-31.3616,-8.28855
-31.3912,-8.29367
-31.4207,-8.29875
-31.4502,-8.30376
-31.4797,-8.30873
-31.5092,-8.31364
-31.5388,-8.3185
-31.5683,-8.32329
-31.5979,-8.32805
-31.6274,-8.33272
-31.657,-8.33724
-31.6866,-8.34166
-31.7162,-8.34605
-31.7458,-8.35034
-31.7754,-8.35449
-31.805,-8.35853
-31.8346,-8.36243
-31.8643,-8.36622
-31.8939,-8.36987
-31.9236,-8.37342
-31.9533,-8.37682
-31.983,-8.38003
-32.0127,-8.38306
-32.0424,-8.3859
-32.0721,-8.38857
-32.1018,-8.39103
-32.1316,-8.39334
-32.1613,-8.39555
-32.191,-8.39762
-32.2208,-8.39959
-32.2505,-8.40143
-32.2802,-8.40317
-32.3099,-8.40478
-32.3396,-8.40629
-32.3694,-8.40768
-32.3991,-8.40897
-32.4287,-8.41013
-32.4584,-8.4112
-32.4881,-8.41215
-32.5177,-8.41301
-32.5474,-8.41375
-32.577,-8.4144
-32.6066,-8.41494
-32.6362,-8.41538
-32.6658,-8.4157
-32.6953,-8.41595
-32.7249,-8.41616
-32.7544,-8.41633
-32.7839,-8.41648
-32.8133,-8.41657
-32.8428,-8.41664
-32.8722,-8.41666
-32.9015,-8.41666
-32.9309,-8.4166
-32.9602,-8.41653
-32.9895,-8.41641
-33.0187,-8.41627
-33.0479,-8.41608
-33.0771,-8.41588
-33.1062,-8.41563
-33.1353,-8.41537
-33.1643,-8.41506
-33.1933,-8.41475
-33.2222,-8.41439
-33.2511,-8.41402
-33.2799,-8.41361
-33.3086,-8.41318
-33.3373,-8.41271
-33.366,-8.41223
-33.3945,-8.4118
-33.423,-8.41139
-33.4514,-8.41103
-33.4798,-8.41068
-33.508,-8.41038
-33.5362,-8.41008
-33.5643,-8.40985
-33.5923,-8.40972
-33.6201,-8.40966
-33.6479,-8.40962
-33.6756,-8.40957
-33.7031,-8.40952
-33.7306,-8.40946
-33.7579,-8.40941
-33.785,-8.40935
-33.8121,-8.40929
-33.8389,-8.40924
-33.8656,-8.40919
-33.8922,-8.40914
-33.9186,-8.40907
-33.9448,-8.409
-33.9708,-8.4089
-33.9966,-8.40872
-34.0222,-8.40841
-34.0476,-8.40799
-34.0727,-8.40746
-34.0976,-8.40685
-34.1223,-8.40612
-34.1467,-8.40523
-34.1708,-8.40423
-34.1946,-8.40308
-34.218,-8.40184
-34.2412,-8.40047
-34.264,-8.39904
-34.2864,-8.39749
-34.3085,-8.39581
-34.3301,-8.39402
-34.3513,-8.39212
-34.3721,-8.39015
-34.3924,-8.38809
-34.4122,-8.38598
-34.4315,-8.3838
-34.4503,-8.38153
-34.4685,-8.37921
-34.4861,-8.37691
-34.5031,-8.37461
-34.5195,-8.37229
-34.5352,-8.36998
-34.5501,-8.36767
-34.5644,-8.36542
-34.5778,-8.36322
-34.5904,-8.3611
-34.6022,-8.35906
-34.6131,-8.35715
-34.6236,-8.35523
-34.6342,-8.35324
-34.645,-8.35114
-34.6554,-8.34908
-34.6653,-8.34705
-34.6753,-8.34498
-34.6854,-8.34285
-34.6955,-8.34069
-34.7056,-8.33847
-34.7158,-8.33611
-34.7261,-8.33364
-34.7365,-8.33111
-34.7471,-8.32849
-34.7579,-8.32569
-34.7689,-8.32271
-34.7801,-8.31949
-34.7917,-8.31599
-34.8037,-8.31214
-34.8162,-8.3079
-34.8293,-8.30316
-34.8432,-8.29788
-34.8579,-8.29196
-34.8733,-8.2854
-34.8895,-8.27825
-34.9064,-8.27044
-34.9233,-8.26211
-34.9402,-8.25326
-34.9577,-8.24356
-34.9759,-8.23304
-34.9946,-8.22162
-35.0138,-8.20932
-35.0337,-8.1961
-35.054,-8.18197
-35.0748,-8.16687
-35.0961,-8.15084
-35.118,-8.13393
-35.1403,-8.11611
-35.1631,-8.09738
-35.186,-8.078
-35.2087,-8.05834
-35.2311,-8.03842
-35.2533,-8.01824
-35.2753,-7.99781
-35.297,-7.97711
-35.3185,-7.95619
-35.3398,-7.93508
-35.3609,-7.91376
-35.3819,-7.89226
-35.4026,-7.87056
-35.4231,-7.84869
-35.4434,-7.82662
-35.4636,-7.80437
-35.4835,-7.78195
-35.5032,-7.75935
-35.5227,-7.73657
-35.5421,-7.71363
-35.5612,-7.6905
-35.5801,-7.66722
-35.5989,-7.64383
-35.6175,-7.6203
-35.636,-7.59666
-35.6543,-7.57289
-35.6724,-7.54901
-35.6904,-7.52501
-35.7083,-7.50089
-35.7259,-7.47666
-35.7435,-7.45232
-35.7609,-7.42787
-35.7781,-7.40332
-35.7952,-7.37865
-35.8121,-7.35389
-35.8289,-7.32902
-35.8455,-7.30405
-35.862,-7.27897
-35.8783,-7.25381
-35.8946,-7.2286
-35.9107,-7.20332
-35.9268,-7.17798
-35.9428,-7.15258
-35.9587,-7.12714
-35.9744,-7.10162
-35.9901,-7.07606
-36.0057,-7.05043
-36.0213,-7.02476
-36.0368,-6.99908
-36.0522,-6.97337
-36.0676,-6.94759
-36.0828,-6.92177
-36.0981,-6.89594
-36.1133,-6.87008
-36.1285,-6.84421
-36.1436,-6.81831
-36.1588,-6.79239
-36.1738,-6.76646
-36.1889,-6.74051
-36.2039,-6.71453
-36.2189,-6.68854
-36.2338,-6.66253
-36.2487,-6.63651
-36.2636,-6.61046
-36.2785,-6.5844
-36.2933,-6.55832
-36.3081,-6.53223
-36.3229,-6.50612
-36.3377,-6.48001
-36.3524,-6.45387
-36.3671,-6.42773
-36.3818,-6.40156
-36.3965,-6.37539
-36.4111,-6.3492
-36.4257,-6.323
-36.4403,-6.29681
-36.455,-6.27065
-36.4697,-6.24449
-36.4844,-6.21837
-36.4992,-6.19225
-36.514,-6.16613
-36.5288,-6.14005
-36.5436,-6.11397
-36.5585,-6.0879
-36.5733,-6.06183
-36.5882,-6.03579
-36.6031,-6.00976
-36.6181,-5.98376
-36.6331,-5.95777
-36.6481,-5.93178
-36.6631,-5.90582
-36.6782,-5.87988
-36.6933,-5.85396
-36.7084,-5.82805
-36.7235,-5.80215
-36.7387,-5.77628
-36.7539,-5.75042
-36.7692,-5.72458
-36.7844,-5.69876
-36.7997,-5.67294
-36.8151,-5.64716
-36.8304,-5.62138
-36.8458,-5.59564
-36.8612,-5.5699
-36.8767,-5.5442
-36.8922,-5.51851
-36.9077,-5.49284
-36.9233,-5.46719
-36.9389,-5.44157
-36.9545,-5.41597
-36.9702,-5.39039
-36.9859,-5.36482
-37.0016,-5.33929
-37.0174,-5.31376
-37.0332,-5.28827
-37.0491,-5.26279
-37.0649,-5.23734
-37.0808,-5.2119
-37.0968,-5.18649
-37.1128,-5.1611
-37.1288,-5.13573
-37.1448,-5.11038
-37.1609,-5.08506
-37.177,-5.05975
-37.1932,-5.03447
-37.2094,-5.00921
-37.2256,-4.98397
-37.2418,-4.95875
-37.2581,-4.93356
-37.2744,-4.90838
-37.2908,-4.88323
-37.3071,-4.85809
-37.3236,-4.83298
-37.34,-4.80789
-37.3565,-4.78282
-37.373,-4.75777
-37.3895,-4.73275
-37.4061,-4.70774
-37.4227,-4.68276
-37.4394,-4.65779
-37.456,-4.63283
-37.4727,-4.6079
-37.4894,-4.58298
-37.5061,-4.55806
-37.5229,-4.53318
-37.5396,-4.50831
-37.5564,-4.48347
-37.5733,-4.45864
-37.5902,-4.43385
-37.6071,-4.40906
-37.624,-4.38428
-37.6409,-4.35952
-37.6579,-4.33478
-37.6749,-4.31007
-37.6919,-4.28537
-37.709,-4.2607
-37.7261,-4.23604
-37.7432,-4.21141
-37.7604,-4.18679
-37.7775,-4.1622
-37.7947,-4.13762
-37.8119,-4.11303
-37.8291,-4.08845
-37.8464,-4.0639
-37.8636,-4.03935
-37.8809,-4.01484
-37.8982,-3.99034
-37.9155,-3.9658
-37.9327,-3.94126
-37.95,-3.91672
-37.9673,-3.89221
-37.9846,-3.86772
-38.0019,-3.84323
-38.0192,-3.81871
-38.0365,-3.79419
-38.0538,-3.76967
-38.0711,-3.74513
-38.0883,-3.72058
-38.1056,-3.69606
-38.1229,-3.67156
-38.1403,-3.64709
-38.1576,-3.62263
-38.175,-3.5982
-38.1925,-3.57378
-38.2099,-3.54939
-38.2274,-3.52501
-38.2449,-3.50066
-38.2625,-3.47632
-38.28,-3.452
-38.2976,-3.4277
-38.3153,-3.40342
-38.3329,-3.37916
-38.3506,-3.35492
-38.3683,-3.3307
-38.386,-3.30647
-38.4036,-3.28221
-38.4213,-3.25795
-38.4389,-3.23369
-38.4566,-3.20943
-38.4742,-3.18518
-38.4919,-3.16092
-38.5095,-3.13663
-38.5271,-3.11234
-38.5447,-3.08804
-38.5623,-3.06378
-38.58,-3.03952
-38.5977,-3.01528
-38.6154,-2.99106
-38.6331,-2.96686
-38.6508,-2.94267
-38.6686,-2.91851
-38.6864,-2.89435
-38.7041,-2.87016
-38.7219,-2.84597
-38.7396,-2.82177
-38.7573,-2.79755
-38.775,-2.77331
-38.7927,-2.74906
-38.8103,-2.72479
-38.8279,-2.7005
-38.8455,-2.6762
-38.863,-2.65187
-38.8806,-2.62754
-38.8982,-2.60324
-38.9158,-2.57894
-38.9334,-2.55465
-38.951,-2.53039
-38.9687,-2.50614
-38.9864,-2.48189
-39.004,-2.45764
-39.0217,-2.43342
-39.0394,-2.40921
-39.0572,-2.38504
-39.075,-2.36086
-39.0927,-2.33666
-39.1104,-2.31245
-39.1281,-2.28824
-39.1458,-2.26403
-39.1636,-2.23985
-39.1814,-2.21567
-39.1992,-2.19153
-39.217,-2.16739
-39.2348,-2.14325
-39.2526,-2.11911
-39.2704,-2.09493
-39.2881,-2.07074
-39.3059,-2.04659
-39.3237,-2.02244
-39.3415,-1.99825
-39.3592,-1.97406
-39.3769,-1.94986
-39.3947,-1.92567
-39.4124,-1.90147
-39.4301,-1.87727
-39.4478,-1.85304
-39.4655,-1.8288
-39.4831,-1.80453
-39.5008,-1.78026
-39.5184,-1.75598
-39.536,-1.73171
-39.5537,-1.70744
-39.5712,-1.68315
-39.5888,-1.65884
-39.6064,-1.6345
-39.6239,-1.61016
-39.6414,-1.58582
-39.659,-1.56148
-39.6766,-1.53716
-39.6941,-1.51286
-39.7118,-1.48858
-39.7294,-1.4643
-39.747,-1.44002
-39.7647,-1.41577
-39.7823,-1.39152
-39.8,-1.3673
-39.8177,-1.34309
-39.8354,-1.31883
-39.853,-1.29457
-39.8707,-1.27031
-39.8883,-1.24603
-39.9059,-1.22173
-39.9235,-1.19742
-39.941,-1.17307
-39.9585,-1.14871
-39.976,-1.12433
-39.9935,-1.09993
-40.0109,-1.0755
-40.0283,-1.05107
-40.0456,-1.0266
-40.063,-1.00213
-40.0803,-0.977638
-40.0976,-0.953135
-40.1149,-0.928607
-40.1322,-0.904071
-40.1494,-0.879508
-40.1666,-0.85494
-40.1838,-0.83037
-40.201,-0.805804
-40.2183,-0.781265
-40.2356,-0.756735
-40.2529,-0.73223
-40.2702,-0.707734
-40.2875,-0.683262
-40.3049,-0.658797
-40.3223,-0.634357
-40.3397,-0.609926
-40.3572,-0.585523
-40.3746,-0.561121
-40.392,-0.53669
-40.4094,-0.512252
-40.4268,-0.48781
-40.4442,-0.463342
-40.4615,-0.438864
-40.4788,-0.414361
-40.4961,-0.389849
-40.5134,-0.365314
-40.5306,-0.340771
-40.5479,-0.316204
-40.5651,-0.291628
-40.5822,-0.267023
-40.5994,-0.242415
-40.6166,-0.217835
-40.6338,-0.193267
-40.6511,-0.168724
-40.6683,-0.144193
-40.6856,-0.119689
-40.7029,-0.0951886
-40.7203,-0.0706896
-40.7376,-0.046215
-40.755,-0.0217496
-40.7724,0.00268925
-40.7898,0.0271223
-40.8072,0.0515563
-40.8246,0.0759896
-40.842,0.100428
-40.8594,0.124894
-40.8767,0.149365
-40.8941,0.173839
-40.9114,0.198339
-40.9287,0.222849
-40.9459,0.247387
-40.9632,0.27193
-40.9804,0.29647
-40.9977,0.321015
-41.0149,0.345591
-41.0321,0.370172
-41.0493,0.394728
-41.0666,0.419275
-41.0839,0.443798
-41.1011,0.468311
-41.1185,0.492797
-41.1358,0.517275
-41.1532,0.54175
-41.1705,0.566228
-41.1878,0.590731
-41.2051,0.615243
-41.2224,0.639778
-41.2396,0.66432
-41.2569,0.688887
-41.2741,0.713462
-41.2912,0.738066
-41.3084,0.762672
-41.3256,0.78725
-41.3428,0.811815
-41.3601,0.836351
-41.3773,0.860882
-41.3946,0.88541
-41.4119,0.909913
-41.4293,0.934406
-41.4466,0.958875
-41.464,0.983335
-41.4814,1.00777
-41.4988,1.0322
-41.5162,1.05663
-41.5337,1.08103
-41.5511,1.10542
-41.5686,1.12984
-41.586,1.15427
-41.6033,1.17873
-41.6207,1.2032
-41.638,1.22768
-41.6553,1.25218
-41.6726,1.2767
-41.6899,1.30123
-41.7071,1.32579
-41.7244,1.35035
-41.7416,1.37489
-41.7589,1.39942
-41.7762,1.42392
-41.7935,1.44841
-41.8109,1.47287
-41.8283,1.49733
-41.8457,1.52176
-41.8631,1.54618
-41.8806,1.57058
-41.898,1.59496
-41.9155,1.61935
-41.9329,1.64377
-41.9504,1.6682
-41.9678,1.69262
-41.9852,1.71707
-42.0025,1.74153
-42.0199,1.76602
-42.0372,1.79051
-42.0545,1.81503
-42.0717,1.83955
-42.089,1.86408
-42.1063,1.88861
-42.1236,1.9131
-42.1409,1.93759
-42.1583,1.96206
-42.1757,1.98651
-42.1931,2.01094
-42.2105,2.03535
-42.228,2.05974
-42.2455,2.08412
-42.2629,2.10853
-42.2804,2.13295
-42.2978,2.15737
-42.3152,2.18181
-42.3326,2.20626
-42.3499,2.23071
-42.3673,2.25516
-42.3847,2.27961
-42.402,2.3041
-42.4194,2.32858
-42.4368,2.35304
-42.4541,2.37749
-42.4716,2.4019
-42.489,2.42631
-42.5064,2.45076
-42.5238,2.47521
-42.5412,2.49963
-42.5586,2.52404
-42.5761,2.54842
-42.5936,2.5728
-42.6111,2.5972
-42.6285,2.62161
-42.6459,2.64602
-42.6633,2.67047
-42.6807,2.69491
-42.6982,2.71932
-42.7156,2.74373
-42.733,2.76817
-42.7504,2.79261
-42.7679,2.81702
-42.7853,2.84142
-42.8027,2.86586
-42.8201,2.8903
-42.8375,2.91472
-42.855,2.93912
-42.8725,2.9635
-42.8899,2.98787
-42.9074,3.01225
-42.9249,3.03663
-42.9425,3.06097
-42.96,3.08531
-42.9775,3.10968
-42.995,3.13406
-43.0124,3.15844
-43.0299,3.18285
-43.0473,3.20726
-43.0648,3.23168
-43.0821,3.25613
-43.0995,3.28059
-43.1169,3.30505
-43.1343,3.3295
-43.1517,3.35393
-43.1691,3.37835
-43.1865,3.40277
-43.2039,3.42722
-43.2213,3.45168
-43.2387,3.4761
-43.2561,3.50052
-43.2735,3.52497
-43.2909,3.54942
-43.3082,3.57391
-43.3256,3.59839
-43.3429,3.62285
-43.3603,3.6473
-43.3777,3.67179
-43.395,3.69627
-43.4124,3.72073
-43.4297,3.74519
-43.4471,3.76964
-43.4645,3.79407
-43.482,3.81849
-43.4994,3.84291
-43.5168,3.8673
-43.5343,3.89168
-43.5518,3.91607
-43.5692,3.94048
-43.5867,3.9649
-43.6041,3.98934
-43.6214,4.01379
-43.6388,4.03826
-43.6561,4.06275
-43.6734,4.08726
-43.6907,4.11178
-43.708,4.13627
-43.7254,4.16074
-43.7428,4.1852
-43.7602,4.20964
-43.7776,4.23406
-43.795,4.25847
-43.8125,4.28285
-43.83,4.30723
-43.8475,4.3316
-43.865,4.35595
-43.8825,4.3803
-43.9,4.40467
-43.9175,4.42905
-43.935,4.45343
-43.9525,4.47782
-43.9699,4.50223
-43.9873,4.52664
-44.0047,4.55109
-44.0221,4.57554
-44.0395,4.59999
-44.0568,4.62448
-44.0742,4.64897
-44.0915,4.67345
-44.1089,4.6979
-44.1263,4.72235
-44.1436,4.7468
-44.161,4.77124
-44.1784,4.79569
-44.1958,4.82014
-44.2132,4.84458
-44.2306,4.869
-44.2481,4.89342
-44.2655,4.91783
-44.2829,4.94225
-44.3004,4.96665
-44.3179,4.99103
-44.3354,5.01539
-44.3529,5.03974
-44.3704,5.06412
-44.3878,5.08851
-44.4053,5.11293
-44.4227,5.13736
-44.4401,5.16181
-44.4574,5.18628
-44.4747,5.21077
-44.4921,5.23527
-44.5094,5.25977
-44.5267,5.28427
-44.544,5.30881
-44.5612,5.33334
-44.5785,5.35786
-44.5958,5.38236
-44.6132,5.40683
-44.6305,5.4313
-44.6479,5.45576
-44.6653,5.48023
-44.6826,5.50469
-44.7,5.52915
-44.7173,5.55364
-44.7346,5.57813
-44.7519,5.60266
-44.7692,5.62719
-44.7865,5.65168
-44.8038,5.67618
-44.8211,5.7007
-44.8384,5.72522
-44.8557,5.74972
-44.873,5.77421
-44.8904,5.79868
-44.9078,5.82314
-44.9252,5.84757
-44.9426,5.87199
-44.9601,5.89638
-44.9775,5.92077
-44.995,5.94519
-45.0124,5.96961
-45.0298,5.99404
-45.0472,6.01849
-45.0646,6.04294
-45.0819,6.0674
-45.0993,6.09188
-45.1166,6.11638
-45.1339,6.1409
-45.1511,6.16544
-45.1684,6.18994
-45.1858,6.21444
-45.2031,6.23891
-45.2205,6.26338
-45.2379,6.28782
-45.2553,6.31225
-45.2727,6.33665
-45.2902,6.36105
-45.3076,6.38548
-45.325,6.40992
-45.3424,6.43438
-45.3597,6.45886
-45.377,6.48336
-45.3943,6.50787
-45.4116,6.5324
-45.4288,6.55694
-45.4461,6.58148
-45.4633,6.60605
-45.4805,6.63062
-45.4977,6.6552
-45.515,6.67977
-45.5322,6.70431
-45.5495,6.72884
-45.5668,6.75335
-45.5841,6.77785
-45.6014,6.80235
-45.6187,6.82685
-45.6361,6.85133
-45.6534,6.8758
-45.6708,6.90025
-45.6882,6.92468
-45.7056,6.94912
-45.723,6.97357
-45.7403,6.99804
-45.7577,7.02253
-45.775,7.04701
-45.7924,7.07149
-45.8096,7.096
-45.8269,7.12052
-45.8442,7.14507
-45.8614,7.16962
-45.8786,7.1942
-45.8958,7.21879
-45.913,7.24341
-45.9301,7.26803
-45.9472,7.29265
-45.9644,7.31727
-45.9816,7.34186
-45.9988,7.36644
-46.016,7.39103
-46.0332,7.41558
-46.0504,7.44013
-46.0677,7.46466
-46.085,7.48918
-46.1023,7.5137
-46.1196,7.53819
-46.1369,7.56267
-46.1543,7.58716
-46.1716,7.61167
-46.1888,7.63619
-46.2061,7.66074
-46.2233,7.6853
-46.2405,7.70988
-46.2577,7.73448
-46.2748,7.7591
-46.292,7.78374
-46.3091,7.80837
-46.3262,7.83298
-46.3434,7.85758
-46.3606,7.88215
-46.3778,7.90673
-46.395,7.93129
-46.4123,7.95583
-46.4296,7.98037
-46.4468,8.00493
-46.464,8.02951
-46.4812,8.05411
-46.4983,8.07872
-46.5154,8.10335
-46.5325,8.128
-46.5496,8.15268
-46.5666,8.17737
-46.5837,8.20205
-46.6008,8.22672
-46.6179,8.25137
-46.635,8.27602
-46.6521,8.30065
-46.6692,8.32527
-46.6863,8.34992
-46.7034,8.37457
-46.7205,8.39923
-46.7376,8.42391
-46.7546,8.4486
-46.7716,8.47333
-46.7886,8.49805
-46.8056,8.52275
-46.8227,8.54744
-46.8397,8.57213
-46.8567,8.59686
-46.8737,8.62159
-46.8907,8.64629
-46.9077,8.67099
-46.9247,8.6957
-46.9418,8.7204
-46.9588,8.74508
-46.9759,8.76975
-46.993,8.79442
-47.01,8.8191
-47.027,8.8438
-47.0441,8.86851
-47.061,8.89324
-47.078,8.91799
-47.0949,8.94277
-47.1118,8.96755
-47.1287,8.99237
-47.1455,9.01719
-47.1624,9.04199
-47.1793,9.06678
-47.1962,9.09157
-47.2131,9.11637
-47.23,9.14114
-47.2469,9.16589
-47.2639,9.19066
-47.2808,9.21545
-47.2976,9.24026
-47.3145,9.26509
-47.3313,9.28994
-47.3481,9.31479
-47.3649,9.33965
-47.3817,9.36451
-47.3985,9.38934
-47.4153,9.41417
-47.4321,9.43903
-47.4489,9.46391
-47.4656,9.48881
-47.4823,9.51373
-47.499,9.53868
-47.5156,9.56364
-47.5322,9.58863
-47.5488,9.61362
-47.5654,9.63862
-47.5819,9.66365
-47.5985,9.68869
-47.6149,9.71376
-47.6314,9.73883
-47.6479,9.76393
-47.6643,9.78904
-47.6807,9.81417
-47.697,9.83931
-47.7134,9.86447
-47.7297,9.88965
-47.7459,9.91485
-47.7622,9.94006
-47.7785,9.96524
-47.7948,9.99041
-47.8112,10.0156
-47.8276,10.0407
-47.844,10.0658
-47.8604,10.0909
-47.8768,10.1161
-47.8932,10.1412
-47.9096,10.1663
-47.926,10.1914
-47.9425,10.2165
-47.9589,10.2416
-47.9752,10.2667
-47.9916,10.2919
-48.0079,10.317
-48.0242,10.3422
-48.0405,10.3674
-48.0568,10.3926
-48.073,10.4179
-48.0892,10.4431
-48.1054,10.4684
-48.1215,10.4937
-48.1376,10.519
-48.1537,10.5443
-48.1698,10.5697
-48.1858,10.595
-48.2019,10.6203
-48.218,10.6457
-48.2341,10.671
-48.2501,10.6963
-48.2661,10.7217
-48.2821,10.7471
-48.2981,10.7725
-48.314,10.7979
-48.3299,10.8233
-48.3458,10.8488
-48.3617,10.8742
-48.3775,10.8997
-48.3933,10.9252
-48.4091,10.9507
-48.4248,10.9763
-48.4406,11.0018
-48.4563,11.0274
-48.472,11.0529
-48.4877,11.0785
-48.5033,11.1041
-48.5189,11.1297
-48.5345,11.1553
-48.5502,11.1809
-48.5658,11.2065
-48.5815,11.2321
-48.5971,11.2577
-48.6127,11.2834
-48.6282,11.309
-48.6438,11.3347
-48.6593,11.3604
-48.6748,11.386
-48.6903,11.4117
-48.7059,11.4374
-48.7214,11.4631
-48.7369,11.4888
-48.7523,11.5145
-48.7677,11.5402
-48.7831,11.566
-48.7984,11.5918
-48.8137,11.6176
-48.829,11.6434
-48.8443,11.6692
-48.8595,11.6951
-48.8747,11.7209
-48.8898,11.7468
-48.9049,11.7727
-48.92,11.7987
-48.9352,11.8246
-48.9503,11.8505
-48.9655,11.8764
-48.9806,11.9023
-48.9957,11.9282
-49.0108,11.9541
-49.0259,11.98
-49.0409,12.006
-49.0559,12.032
-49.0708,12.058
-49.0858,12.084
-49.1007,12.1101
-49.1155,12.1361
-49.1304,12.1622
-49.1452,12.1883
-49.16,12.2144
-49.1749,12.2404
-49.1897,12.2665
-49.2045,12.2926
-49.2192,12.3187
-49.234,12.3449
-49.2487,12.371
-49.2633,12.3972
-49.278,12.4234
-49.2926,12.4496
-49.3072,12.4758
-49.3218,12.502
-49.3365,12.5281
-49.3511,12.5543
-49.3657,12.5805
-49.3803,12.6068
-49.3948,12.633
-49.4094,12.6592
-49.4239,12.6855
-49.4383,12.7118
-49.4528,12.7381
-49.4672,12.7644
-49.4817,12.7906
-49.4963,12.8169
-49.5108,12.8431
-49.5253,12.8694
-49.5398,12.8956
-49.5544,12.9219
-49.5689,12.9481
-49.5834,12.9744
-49.5979,13.0006
-49.6125,13.0269
-49.627,13.0531
-49.6416,13.0793
-49.6561,13.1056
-49.6706,13.1318
-49.6851,13.1581
-49.6995,13.1844
-49.714,13.2107
-49.7283,13.237
-49.7427,13.2634
-49.7571,13.2897
-49.7714,13.3161
-49.7857,13.3425
-49.7999,13.3688
-49.8142,13.3953
-49.8284,13.4217
-49.8426,13.4481
-49.8567,13.4746
-49.8709,13.501
-49.8851,13.5274
-49.8993,13.5539
-49.9135,13.5803
-49.9278,13.6066
-49.9421,13.633
-49.9564,13.6594
-49.9707,13.6858
-49.985,13.7122
-49.9992,13.7385
-50.0135,13.765
-50.0277,13.7914
-50.0419,13.8178
-50.0562,13.8442
-50.0704,13.8706
-50.0846,13.897
-50.0988,13.9235
-50.1129,13.9499
-50.1271,13.9764
-50.1412,14.0028
-50.1554,14.0293
-50.1695,14.0557
-50.1837,14.0822
-50.1979,14.1086
-50.2122,14.135
-50.2265,14.1614
-50.2407,14.1877
-50.255,14.2141
-50.2692,14.2406
-50.2834,14.267
-50.2975,14.2935
-50.3116,14.3199
-50.3257,14.3464
-50.3398,14.3729
-50.3539,14.3994
-50.3679,14.4259
-50.3819,14.4524
-50.3959,14.479
-50.4099,14.5055
-50.4238,14.5321
-50.4377,14.5587
-50.4516,14.5853
-50.4655,14.6119
-50.4795,14.6384
-50.4935,14.6649
-50.5075,14.6915
-50.5214,14.718
-50.5354,14.7446
-50.5494,14.7711
-50.5634,14.7977
-50.5774,14.8242
-50.5914,14.8507
-50.6054,14.8772
-50.6195,14.9037
-50.6336,14.9302
-50.6477,14.9567
-50.6618,14.9832
-50.6759,15.0096
-50.6901,15.0361
-50.7041,15.0626
-50.7182,15.0891
-50.7322,15.1156
-50.7462,15.1422
-50.7602,15.1687
-50.7741,15.1953
-50.788,15.2218
-50.8019,15.2484
-50.8158,15.275
-50.8296,15.3017
-50.8435,15.3283
-50.8573,15.3549
-50.8711,15.3815
-50.885,15.4081
-50.8989,15.4347
-50.9128,15.4613
-50.9268,15.4878
-50.9408,15.5144
-50.9548,15.5409
-50.9688,15.5674
-50.9829,15.5939
-50.9969,15.6204
-51.011,15.6469
-51.0252,15.6734
-51.0393,15.6998
-51.0534,15.7263
-51.0675,15.7528
-51.0815,15.7793
-51.0956,15.8058
-51.1096,15.8324
-51.1235,15.8589
-51.1374,15.8855
-51.1513,15.9121
-51.1652,15.9387
-51.1791,15.9653
-51.1929,15.9919
-51.2067,16.0185
-51.2205,16.0452
-51.2342,16.0719
-51.2479,16.0985
-51.2616,16.1252
-51.2753,16.1519
-51.2889,16.1786
-51.3026,16.2053
-51.3164,16.232
-51.3301,16.2587
-51.3439,16.2853
-51.3578,16.3119
-51.3716,16.3385
-51.3854,16.3652
-51.3992,16.3918
-51.413,16.4185
-51.4268,16.4451
-51.4407,16.4717
-51.4544,16.4983
-51.4682,16.525
-51.482,16.5516
-51.4958,16.5783
-51.5096,16.6049
-51.5235,16.6315
-51.5373,16.6581
-51.5511,16.6848
-51.5649,16.7114
-51.5787,16.7381
-51.5924,16.7647
-51.6061,16.7914
-51.6198,16.8181
-51.6334,16.8448
-51.6471,16.8716
-51.6606,16.8983
-51.6742,16.9251
-51.6877,16.9519
-51.7012,16.9787
-51.7148,17.0054
-51.7283,17.0322
-51.7419,17.0589
-51.7555,17.0857
-51.7691,17.1124
-51.7828,17.1391
-51.7964,17.1659
-51.81,17.1926
-51.8236,17.2193
-51.8372,17.2461
-51.8507,17.2728
-51.8643,17.2996
-51.8778,17.3264
-51.8912,17.3532
-51.9047,17.38
-51.9182,17.4068
-51.9317,17.4336
-51.9452,17.4604
-51.9587,17.4872
-51.9723,17.5139
-51.9859,17.5407
-51.9995,17.5674
-52.0131,17.5942
-52.0267,17.6209
-52.0404,17.6476
-52.054,17.6743
-52.0676,17.701
-52.0812,17.7278
-52.0947,17.7546
-52.1082,17.7814
-52.1217,17.8082
-52.1351,17.835
-52.1486,17.8618
-52.162,17.8886
-52.1755,17.9154
-52.189,17.9422
-52.2025,17.969
-52.216,17.9958
-52.2295,18.0226
-52.2429,18.0494
-52.2564,18.0762
-52.27,18.103
-52.2835,18.1298
-52.2969,18.1566
-52.3104,18.1834
-52.3237,18.2103
-52.3371,18.2371
-52.3505,18.264
-52.3638,18.2908
